acc: 0.737884917463709
learning rate: 0.0562260846386069
epochs: 8171

acc: 0.7423310748594041
learning rate: 0.026394243550207842
epochs: 8049

acc: 0.7370990374233914
learning rate: 0.09923402012064256
epochs: 7396

acc: 0.7401342416283744
learning rate: 0.04753392329744847
epochs: 2521

acc: 0.7504974831961861
learning rate: 0.0220580321364101
epochs: 4183

acc: 0.7675922239454213
learning rate: 0.08873642210492949
epochs: 6706

